Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
531531,HATSUN,HATSUN AGRO PRODUCT LTD.,Active,B ,1.00,INE473B01035,Packaged Foods,Equity
531533,ECOM,E.COM INFOTECH (I) LTD.,Active,XT,10.00,INE578B01015,IT Consulting &amp; Software,Equity
531539,RISHDIGA,RISHABH DIGHA STEEL &amp; ALLIED PRODUCTS LTD.-$,Active,XD,10.00,INE864D01015,Iron &amp; Steel/Interm.Products,Equity
531540,MAINFRA,MARUTI INFRASTRUCTURE LTD.,Active,XD,10.00,INE392G01010,Construction &amp; Engineering,Equity
531541,AVONLIFE,Avon Lifesciences Ltd-$,Active,XD,10.00,INE881A01015,Commodity Chemicals,Equity
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,Active,B ,10.00,INE247D01013,Textiles,Equity
531547,TIRIN,TIRUPATI INDUSTRIES (INDIA) LTD.,Active,B ,10.00,INE329E01017,Other Agricultural Products,Equity
531548,SOMANYCERA,SOMANY CERAMICS LTD.,Active,B ,2.00,INE355A01028,Furniture-Furnishing-Paints,Equity
531550,JHACC,JHAVERI CREDITS &amp; CAPITAL LTD.,Active,XD,10.00,INE865D01012,Finance (including NBFCs),Equity
531552,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,Active,T ,10.00,INE754B01012,Comm.Trading  &amp; Distribution,Equity
531553,ARIAC,ARIHANT AVENUES &amp; CREDIT LTD.,Active,XT,10.00,INE193D01019,Misc.Commercial Services,Equity
531556,CORALFINAC,CORAL INDIA FINANCE &amp; HOUSING LTD.,Active,T ,10.00,INE558D01013,Housing Finance ,Equity
531557,AMITSEC,AMIT SECURITIES LTD.,Active,XT,10.00,INE137E01014,Finance (including NBFCs),Equity
531560,AROMAENT,AROMA ENTERPRISES (INDIA) LTD.,Active,XT,10.00,INE371M01012,Misc.Commercial Services,Equity
531562,PUSHPIN,PUSHPSONS INDUSTRIES LTD.,Active,P ,10.00,NA          ,Textiles,Equity
531565,INDOPACIFIC,Indo Pacific Projects Ltd,Active,XD,1.00,INE077C01024,Realty,Equity
531568,ASHUTPM,ASHUTOSH PAPER MILLS LTD.,Active,XD,10.00,INE723K01018,Paper &amp; Paper Products,Equity
531569,SANJIVIN,SANJIVANI PARANTERAL LTD.,Active,XD,10.00,INE860D01013,Pharmaceuticals,Equity
531574,VASINFRA,VAS INFRASTRUCTURE LTD.,Active,XD,10.00,INE192C01013,Realty,Equity
531578,KMFBLDR,KMF BUILDERS &amp; DEVELOPERS LTD.,Active,XD,5.00,INE580H01026,Realty,Equity
531581,ALKADIA,ALKA DIAMOND INDUSTRIES LTD.,Active,T ,10.00,INE963D01015,Other Apparels &amp; Accessories,Equity
531582,BERYLSE,BERYL SECURITIES LTD.,Active,XT,10.00,INE508J01015,Finance (including NBFCs),Equity
531583,RAP,RAP MEDIA LTD.,Active,XD,10.00,INE483D01014,Finance (including NBFCs),Equity
531585,DEVINE,DEVINE IMPEX LTD.,Active,XT,10.00,INE455C01014,Comm.Trading  &amp; Distribution,Equity
531590,BILPOWER,BILPOWER LTD.,Active,B ,10.00,INE952D01018,Other Elect.Equip./ Prod.,Equity
531591,BAMPSL,BAMPSL SECURITIES LTD.,Active,XD,1.00,INE802A01029,Finance (including NBFCs),Equity
531592,ADIRASA,ADI RASAYAN LTD.,Active,XD,10.00,INE861N01010,Specialty Chemicals,Equity
531594,INCON,INCON ENGINEERS LTD.,Active,XT,10.00,INE507D01010,Industrial Machinery,Equity
531595,CGCL,Capri Global Capital Limited,Active,B ,10.00,INE180C01018,Finance (including NBFCs),Equity
531598,NIMBUSFOO,NIMBUS FOODS INDUSTRIES LTD.,Active,B ,1.00,INE301B01020,IT Software Products,Equity
531599,FDC,FDC LTD.,Active,B ,1.00,INE258B01022,Pharmaceuticals,Equity
531600,GOGIACAP,Gogia Capital Services Limited,Active,XT,10.00,INE832C01014,Other Financial Services,Equity
531602,KOFFBREAK,KOFFEE BREAK PICTURES LTD.,Active,XD,1.00,INE208D01023,Movies &amp; Entertainment,Equity
531608,GORANIN,GORANI INDUSTRIES LTD.,Active,XT,10.00,INE792J01015,Houseware,Equity
531609,KGPETRO,KG PETROCHEM LTD.,Active,XT,10.00,INE902G01016,Containers &amp; Packaging,Equity
531611,AADHAARVEN,AADHAAR VENTURES INDIA LTD.,Active,B ,1.00,INE063D01022,Finance (including NBFCs),Equity
531612,KGNIND,KGN INDUSTRIES LTD.,Active,XC,1.00,INE196C01022,Exploration &amp; Production,Equity
531613,GIVO,GIVO LTD.,Active,XT,3.00,INE100C01024,Other Apparels &amp; Accessories,Equity
531615,ERABUILD,Era Buildsys Limited,Active,Z ,2.00,INE040E01028,Finance (including NBFCs),Equity
531616,STARCOM,Starcom Information Technology Ltd,Active,XT,10.00,INE347I01010,IT Consulting &amp; Software,Equity
531621,CENTERAC,CENTERAC TECHNOLOGIES LTD.,Active,XT,1.00,INE157B01026,Internet Software &amp; Services,Equity
531624,COUNCODOS,COUNTRY CONDO'S LTD.,Active,B ,1.00,INE695B01025,Realty,Equity
531626,OROSMITHS,OROSIL SMITHS INDIA LTD.-$,Active,XD,5.00,INE628B01026,Other Apparels &amp; Accessories,Equity
531628,STERSPN,STERLING SPINNERS LTD.,Active,P ,10.00,INE173E01019,Textiles,Equity
531633,LINCOPH,LINCOLN PHARMACEUTICALS LTD.,Active,B ,10.00,INE405C01035,Pharmaceuticals,Equity
531635,SILVOAK,SILVER OAK (INDIA) LTD.,Active,XT,10.00,INE870J01019,Breweries &amp; Distilleries,Equity
531638,SURAJLTD,SURAJ LTD.-$,Active,XC,10.00,INE713C01016,Iron &amp; Steel Products,Equity
531640,SICL,Suvidha Infraestate Corporation Limited,Active,P ,10.00,NA          ,Realty,Equity
531642,MARICO,MARICO LTD.,Active,A ,1.00,INE196A01026,Personal Products,Equity
531644,TOKYOFIN,TOKYO FINANCE LTD.,Active,XD,10.00,INE546D01018,Finance (including NBFCs),Equity
531648,MAHAVIRIND,Mahavir Industries Limited,Active,XD,5.00,INE987M01023,Copper,Equity
531650,VAXHS,VAX HOUSING FINANCE CORPORATION LTD.,Active,Z ,10.00,INE761B01017,Misc.Commercial Services,Equity
531651,NATGENI,NATIONAL GENERAL INDUSTRIES LTD.,Active,XT,10.00,INE654H01011,Iron &amp; Steel/Interm.Products,Equity
531652,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,Active,XT,10.00,INE528C01018,Finance (including NBFCs),Equity
531658,TRIJAL,TRIJAL INDUSTRIES LTD.,Active,XD,10.00,INE454E01013,Finance (including NBFCs),Equity
531659,TSL,TSL INDUSTRIES LTD.,Active,XT,10.00,INE547D01016,Finance (including NBFCs),Equity
531661,HITTCO,HITTCO TOOLS LTD.,Active,XT,10.00,INE863C01019,Industrial Machinery,Equity
531663,YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS LTD.,Active,XD,1.00,INE139D01020,Household Products,Equity
531667,SHGOVTR,SHREE SURGOVIND TRADELINK LTD.,Active,XT,10.00,INE117K01013,Comm.Trading  &amp; Distribution,Equity
531671,BISIL,Bisil Plast Limited,Active,B ,1.00,INE214D01021,Containers &amp; Packaging,Equity
531672,INANISEC,INANI SECURITIES LTD.,Active,XD,10.00,INE224C01014,Other Financial Services,Equity
531673,ANKIN,ANKA INDIA LTD.,Active,B ,10.00,INE067C01025,Footwear,Equity
531674,INDOASIAP,INDO-ASIAN PROJECTS LTD.,Active,XT,10.00,INE559F01016,Realty,Equity
531675,TRICOM,TRICOM INDIA LTD.-$,Active,B ,2.00,INE771B01032,BPO/KPO,Equity
531676,VAGHANI,VAGHANI TECHNO-BUILD LTD.,Active,XD,10.00,INE554H01021,Packaged Foods,Equity
531677,ARISINT,ARIS INTERNATIONAL LTD.,Active,P ,10.00,INE588E01026,IT Consulting &amp; Software,Equity
531680,MAYUR,MAYUR LEATHER PRODUCTS LTD.,Active,XT,10.00,INE799E01011,Other Apparels &amp; Accessories,Equity
531681,AMARDEE,AMRADEEP INDUSTRIES LTD.,Active,XT,1.00,INE673C01020,Plastic Products,Equity
531682,CATECH,CAT TECHNOLOGIES LTD.,Active,XD,10.00,INE170B01037,IT Consulting &amp; Software,Equity
531686,ADVIKLA,ADVIK LABORATORIES LTD.,Active,XD,10.00,INE537C01019,Pharmaceuticals,Equity
531687,KGL,KARUTURI GLOBAL LTD.,Active,B ,1.00,INE299C01024,Other Agricultural Products,Equity
531688,PRITHVISOF,PRITHVI SOFTECH LTD.,Active,XD,10.00,INE621B01021,IT Software Products,Equity
531694,RAINBOWF,RAINBOW FOUNDATIONS LTD.,Active,XD,10.00,INE230F01014,Realty,Equity
531695,JAGPRO,Jagran Production Limited,Active,XD,1.00,INE008M01036,Movies &amp; Entertainment,Equity
531699,SUPRDOM,SUPER DOMESTIC MACHINES LTD.,Active,XD,10.00,INE215Q01012,Household Appliances,Equity
531703,TRIBHSG,TRIBHUVAN HOUSING LTD.,Active,XT,1.00,INE884D01039,Realty,Equity
531712,TRILOGIC,TRILOGIC DIGITAL MEDIA LTD.,Active,XD,10.00,INE532D01018,Movies &amp; Entertainment,Equity
531713,BLUCHIP,BLUECHIP STOCKSPIN LTD.,Active,P ,10.00,INE337F01017,Misc.Commercial Services,Equity
531716,TRICOMFRU,Tricom Fruit Products Limited,Active,XD,10.00,INE843F01014,Other Food Products,Equity
531717,VIDHIDYE,VIDHI DYESTUFFS MANUFACTURING LTD.-$,Active,B ,1.00,INE632C01026,Specialty Chemicals,Equity
531719,BHAGCHEM,BHAGIRADHA CHEMICALS &amp; INDUSTRIES LTD.,Active,XD,10.00,INE414D01019,Agrochemicals,Equity
531723,STAMPEDE,Stampede Capital Limited,Active,B ,10.00,INE224E01010,Other Financial Services,Equity
531724,HRBFLOR,HRB FLORICULTURE LTD.,Active,XT,10.00,INE284D01016,Misc.Commercial Services,Equity
531726,PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,Active,XD,10.00,INE316G01019,Pharmaceuticals,Equity
531727,MENNPIS,MENON PISTONS LTD.,Active,XT,10.00,INE650G01011,Auto Parts &amp; Equipment,Equity
531731,AARYAGLOBL,AARYA GLOBAL SHARES AND SECURITIES LTD.,Active,XD,10.00,INE233H01030,Textiles,Equity
531735,PRISMFN,PRISM FINANCE LTD.,Active,P ,10.00,INE429Q01019,Finance (including NBFCs),Equity
531737,GREENCREST,Greencrest Financial Services Limited,Active,T ,1.00,INE414C01029,Misc.Commercial Services,Equity
531738,SILICON,SILICON VALLEY INFOTECH LTD.,Active,B ,1.00,INE913A01024,IT Software Products,Equity
531739,GENNEX,GENNEX LABORATORIES LTD.,Active,XD,1.00,INE509C01026,Pharmaceuticals,Equity
531743,HIRAUTO,HIRA AUTOMOBILES LTD.,Active,P ,10.00,NA          ,Comm.Trading  &amp; Distribution,Equity
531744,GINISILK,GINI SILK MILLS LTD.-$,Active,XD,10.00,INE548B01018,Comm.Trading  &amp; Distribution,Equity
531746,PRAENG,PRAJAY ENGINEERS SYNDICATE LTD.,Active,B ,10.00,INE505C01016,Realty,Equity
531752,SUNTECHNO,SUN TECHNO OVERSEAS LTD.,Active,XD,1.00,INE703D01023,Comm.Trading  &amp; Distribution,Equity
531758,GKCONS,G.K.CONSULTANTS LTD.,Active,XD,10.00,INE131D01019,Finance (including NBFCs),Equity
531761,AMULEAS,AMULYA LEASING &amp; FINANCE LTD.,Active,XD,10.00,INE126J01016,Finance (including NBFCs),Equity
531762,UNJHAFOR,UNJHA FORMULATIONS LTD.,Active,XD,10.00,INE576D01015,Pharmaceuticals,Equity
531768,POLYMED,POLY MEDICURE LTD.,Active,B ,5.00,INE205C01021,Medical Equipment,Equity
531771,TOWASOK,TOWA SOKKI LTD.,Active,XT,10.00,INE311M01018,Other Elect.Equip./ Prod.,Equity
531778,KACHCHH,KACHCHH MINERALS LTD.,Active,XD,10.00,INE059E01010,Mining,Equity
531780,KACL,Kaiser Corporation Limited,Active,XD,1.00,INE229G01022,Comm.Trading  &amp; Distribution,Equity
531781,SAPANCHEM,SAPAN CHEMICALS LTD.,Active,XT,10.00,INE823E01035,IT Consulting &amp; Software,Equity
531784,KCLINFRA,KCL Infra Projects Ltd,Active,XD,2.00,INE469F01026,Construction &amp; Engineering,Equity
531791,NOVAGOLD,NOVAGOLD PETRO-RESOURCES LTD.,Active,XT,10.00,INE517G01012,Oil Marketing &amp; Distribution,Equity
531794,SESHACHAL,SESHACHAL TECHNOLOGIES LTD.,Active,XD,10.00,INE331F01010,IT Software Products,Equity
531795,ATULAUTO,ATUL AUTO LTD.-$,Active,B ,5.00,INE951D01028,2/3 Wheelers,Equity
531797,SCANPRO,SCAN PROJECTS LTD.,Active,P ,10.00,INE393D01015,Cement &amp; Cement Products,Equity
531802,PRERINFRA,PRERNA INFRABUILD LTD.,Active,XD,10.00,INE426H01014,Realty,Equity
531810,METALCO,METAL COATINGS (INDIA) LTD.,Active,XT,10.00,INE161E01014,Iron &amp; Steel Products,Equity
531812,SGNTE,SGN TELECOMS LTD.,Active,T ,1.00,INE266C01023,Other Elect.Equip./ Prod.,Equity
531813,GANGAPA,GANGA PAPERS INDIA LTD.,Active,P ,10.00,INE278O01015,Paper &amp; Paper Products,Equity
531814,TIRSARJ,TIRUPATI SARJAN LTD.,Active,XD,5.00,INE297J01023,Realty,Equity
531816,PANORAMUNI,PANORAMIC UNIVERSAL LTD.,Active,B ,5.00,INE194B01029,IT Software Products,Equity
531819,NUWAY,NUWAY ORGANIC NATURALS INDIA LTD.,Active,XT,10.00,INE414L01012,Comm.Trading  &amp; Distribution,Equity
531821,MUNOTHFI,MUNOTH FINANCIAL SERVICES LTD.,Active,XD,10.00,INE348D01019,Other Financial Services,Equity
531822,RODIUM,Rodium Realty Limited,Active,XD,10.00,INE513E01024,Realty,Equity
531825,RCCEMEN,RCC CEMENTS LTD.,Active,XT,10.00,INE335N01015,IT Consulting &amp; Software,Equity
531830,TODAYS,Todays Writing Instruments Ltd,Active,B ,10.00,INE944B01019,Non-Durable Household Prod.,Equity
531831,UNISH,UNISYS SOFTWARES &amp; HOLDING INDUSTRIES LTD.,Active,XT,10.00,INE200B01016,Housing Finance ,Equity
531832,NAGTECH,NAGARJUNA AGRI TECH LTD.,Active,XT,10.00,INE793H01017,Other Agricultural Products,Equity
531840,IECEDU,IEC EDUCATION LTD.,Active,XD,10.00,INE172B01017,IT Software Products,Equity
531841,INDUSFIN,INDUS FINANCE CORPORATION LTD.,Active,XD,10.00,INE935D01013,Finance (including NBFCs),Equity
531842,LAHOTIOV,LAHOTI OVERSEAS LTD.-$,Active,B ,2.00,INE515C01023,Comm.Trading  &amp; Distribution,Equity
531845,ZENITHBIR,ZENITH BIRLA (INDIA) LTD.-$,Active,T ,10.00,INE318D01020,Construction &amp; Engineering,Equity
531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
531847,ASTAR,ASIAN STAR CO.LTD.-$,Active,T ,10.00,INE194D01017,Other Apparels &amp; Accessories,Equity
531854,FUNWTRD,FUNWORLD &amp; TOURISM DEVELOPMENT LTD.,Active,XT,10.00,INE288H01018,Other Leisure Facilities,Equity
531855,PRABHAVIN,PRABHAV INDUSTRIES LTD.,Active,XD,10.00,INE538J01012,Iron &amp; Steel/Interm.Products,Equity
531859,ORVENPR,ORIENTAL VENEER PRODUCTS LTD.,Active,XD,10.00,INE457G01011,Forest Products,Equity
531861,JOINDRE,JOINDRE CAPITAL SERVICES LTD.,Active,XD,10.00,INE024B01010,Other Financial Services,Equity
531862,BHARATAGRI,BHARAT AGRI FERT &amp; REALTY LTD.,Active,B ,10.00,INE842D01011,Fertilizers,Equity
531863,SIGRUN,Sigrun Holdings Limited,Active,XT,1.00,INE633D01022,Holding Companies,Equity
531867,UNITINT,UNITECH INTERNATIONAL LTD.,Active,XD,10.00,INE929K01011,Comm.Trading  &amp; Distribution,Equity
531869,SACHEMT,SACHETA METALS LTD.,Active,XD,10.00,INE433G01012,Aluminium,Equity
531870,POPULARES,POPULAR ESTATE MANAGEMENT LTD.,Active,XT,10.00,INE370C01015,Construction &amp; Engineering,Equity
531878,ANJANIFIN,ANJANI FINANCE LTD.,Active,XD,10.00,INE283D01018,Finance (including NBFCs),Equity
531879,PIONDIST,PIONEER DISTILLERIES LTD.,Active,B ,10.00,INE889E01010,Breweries &amp; Distilleries,Equity
531881,GMETCOAL,GUJARAT METALLIC COAL &amp; COKE LTD.-$,Active,XD,100.00,INE146F01020,Comm.Trading  &amp; Distribution,Equity
531882,KWALITY,Kwality Limited,Active,B ,1.00,INE775B01025,Packaged Foods,Equity
531885,SVAINDIA,SVA INDIA LTD.,Active,P ,10.00,INE763K01014,Comm.Trading  &amp; Distribution,Equity
531887,RAHME,RAHUL MERCHANDISING LTD.,Active,XD,10.00,INE149D01011,Other Apparels &amp; Accessories,Equity
531888,REXNORD,REXNORD ELECTRONICS &amp; CONTROLS LTD.,Active,XD,10.00,INE687C01012,Industrial Machinery,Equity
531889,INTECH,INTEGRATED TECHNOLOGIES LTD.,Active,XT,10.00,INE882B01029,Electronic Components,Equity
531892,KHANDSE,KHANDWALA SECURITIES LTD.,Active,B ,10.00,INE060B01014,Other Financial Services,Equity
531893,SAWABUSI,SAWACA BUSINESS MACHINES LTD.,Active,XD,10.00,INE248B01015,Misc.Commercial Services,Equity
531898,SANGUI,SANGUINE MEDIA LTD.,Active,XD,1.00,INE617F01020,Movies &amp; Entertainment,Equity
531904,KARUNACAB,GLOBUS CORPORATION LTD.-$,Active,T ,2.00,INE774B01028,Comm.Trading  &amp; Distribution,Equity
531909,SWAGRUHA,SWAGRUHA INFRASTRUCTURE LTD.,Active,XT,1.00,INE587J01027,Healthcare Supplies,Equity
531910,TOHELPH,TOHEAL PHARMACHEM LTD.,Active,XT,10.00,INE312M01016,Pharmaceuticals,Equity
531911,GALAGEX,GALAXY AGRICO EXPORTS LTD.,Active,XT,10.00,INE803L01016,Industrial Machinery,Equity
531913,GOPAIST,GOPAL IRON &amp; STEELS CO.(GUJARAT) LTD.,Active,XT,10.00,INE641H01018,Iron &amp; Steel Products,Equity
531917,TWINSTAR,Twinstar Industries Limited,Active,T ,10.00,INE070B01013,IT Software Products,Equity
531918,HINDAPL,HINDUSTAN APPLIANCES LTD.,Active,P ,10.00,NA          ,Comm.Trading  &amp; Distribution,Equity
531919,MUDITFN,MUDIT FINLEASE LTD.,Active,XD,10.00,INE220D01010,Investment Companies,Equity
531921,AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.,Active,B ,10.00,INE204E01012,Petrochemicals,Equity
531923,DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD.,Active,XD,10.00,INE956B01013,Sugar,Equity
531925,SHAQUAK,SHANTANU SHEOREY AQUAKULT LTD.,Active,XT,10.00,INE545N01019,Packaged Foods,Equity
531928,GOLCA,GOLDEN CARPETS LTD.,Active,XT,10.00,INE595D01015,Furniture-Furnishing-Paints,Equity
531929,INNOCORP,INNOCORP LTD.,Active,XD,10.00,INE214B01017,Plastic Products,Equity
531930,SARTHAKIND,SARTHAK INDUSTRIES LTD.,Active,XD,10.00,INE074H01012,Other Industrial Products,Equity
531931,SAICAPI,SAI CAPITAL LTD.,Active,P ,10.00,NA          ,Misc.Commercial Services,Equity
531934,SUPREMETEX,SUPREME TEX MART LTD.,Active,B ,5.00,INE651G01027,Textiles,Equity
531936,BLUECHIP,BLUE CHIP INDIA LTD.,Active,B ,2.00,INE657B01025,Other Financial Services,Equity
531937,BECKONIN,BECKONS INDUSTRIES LTD.,Active,B ,10.00,INE955B01015,Comm.Printing/Stationery,Equity
531944,SERVOTEC,SERVOTECH ENGINEERING INDUSTRIES LTD.,Active,XT,10.00,INE185D01015,Industrial Machinery,Equity
531945,SUNITEE,SUNITEE CHEMICALS LTD.,Active,XD,1.00,INE714C01022,Commodity Chemicals,Equity
531950,VERTEX,VERTEX SECURITIES LTD.,Active,XD,2.00,INE316D01024,Other Financial Services,Equity
531952,RIBATEX,RIBA TEXTILES LTD.,Active,XD,10.00,INE811H01017,Textiles,Equity
531962,SHREMETAL,SHREE METALLOYS LTD.,Active,XT,10.00,INE914B01012,Finance (including NBFCs),Equity
531963,UNICRSE,UNIVERSAL CREDIT &amp; SECURITIES LTD.,Active,XT,5.00,INE607F01021,Misc.Commercial Services,Equity
531968,IITLPROJ,IITL PROJECTS LIMITED,Active,XT,10.00,INE786E01018,Realty,Equity
531971,HARIGOV,HARI GOVIND INTERNATIONAL LTD.,Active,P ,10.00,INE167F01018,Textiles,Equity
531972,TRIDETOOL,TRIDENT TOOLS LTD.,Active,XD,10.00,INE179D01018,Other Industrial Goods,Equity
531977,CHLOGIST,CHARTERED LOGISTICS LTD.,Active,XC,1.00,INE558F01026,Surface Transportation,Equity
531978,AMBIKCO,AMBIKA COTTON MILLS LTD.,Active,B ,10.00,INE540G01014,Textiles,Equity
531979,HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.-$,Active,XD,10.00,INE227B01019,Aluminium,Equity
531980,SENINFO,Senthil Infotek Ltd,Active,XT,10.00,INE564B01015,IT Consulting &amp; Software,Equity
531982,SPECFOOD,SPECTRUM FOODS LTD.,Active,XT,10.00,INE547C01018,Other Food Products,Equity
531989,DECPO,DECCAN POLYPACKS LTD.,Active,XT,10.00,INE132E01015,Containers &amp; Packaging,Equity
531991,AMRAAGRI,AMRAWORLD AGRICO LTD.,Active,XD,1.00,INE735C01027,Textiles,Equity
531996,ODYCORP,ODYSSEY CORPORATION LTD.,Active,XD,5.00,INE839E01023,Finance (including NBFCs),Equity
532001,INDCTST,INDUCTO STEEL LTD.,Active,XD,10.00,INE146H01018,Iron &amp; Steel/Interm.Products,Equity
532005,SAMINDUS,SAM INDUSTRIES LTD.,Active,XD,10.00,INE653D01012,Edible Oils,Equity
532007,SHVFL,SHREEVATSAA FINANCE &amp; LEASING LTD.,Active,XT,10.00,INE981C01019,Misc.Commercial Services,Equity
532011,POOJAENT,POOJA ENTERTAINMENT AND FILMS LTD.,Active,XT,10.00,INE147C01017,Movies &amp; Entertainment,Equity
532015,GRAVITY,GRAVITY (INDIA) LTD.-$,Active,XD,10.00,INE995A01013,Textiles,Equity
532016,WELLESLEY,WELLESLEY CORPORATION LTD.,Active,XT,10.00,INE176O01011,Realty,Equity
532021,SENBO,SENBO INDUSTRIES LTD.,Active,XT,10.00,INE792C01010,Pharmaceuticals,Equity
532022,FILATFASH,FILATEX FASHIONS LTD.,Active,XD,5.00,INE185E01013,Textiles,Equity
532024,RBGUPTA,R.B.GUPTA FINANCIALS LTD.,Active,P ,10.00,INE056J01015,Other Financial Services,Equity
532025,SOWBHAGYA,SOWBHAGYA MEDIA LTD.,Active,XT,10.00,INE826D01014,Movies &amp; Entertainment,Equity
532029,SINDHUTRAD,Sindhu Trade Links Limited,Active,T ,10.00,INE325D01017,Misc.Commercial Services,Equity
532033,JAINSTUDIO,JAIN STUDIOS LTD.,Active,T ,10.00,INE486B01011,Broadcasting &amp; Cable TV,Equity
532034,SAFALHBS,Safal Herbs Limited,Active,T ,1.00,INE880M01020,Personal Products,Equity
532035,UNISTRMU,UNISTAR MULTIMEDIA LTD.,Active,XD,10.00,INE808C01014,Finance (including NBFCs),Equity
532038,EMMSONS,EMMSONS INTERNATIONAL LTD.-$,Active,XD,10.00,INE073C01015,Comm.Trading  &amp; Distribution,Equity
532039,ZENOTECH,ZENOTECH LABORATORIES LTD.,Active,XT,10.00,INE486F01012,Pharmaceuticals,Equity
532041,HINDBIO,HINDUSTAN BIO SCIENCES LTD.,Active,XT,10.00,INE597C01013,IT Software Products,Equity
532051,SWELECTES,Swelect Energy Systems Limited-$,Active,B ,10.00,INE409B01013,Heavy Electrical Equipment,Equity
532053,WALLFORT,WALLFORT FINANCIAL SERVICES LTD.,Active,XD,10.00,INE121B01014,Other Financial Services,Equity
532054,KDDL,KDDL LTD.-$,Active,B ,10.00,INE291D01011,Other Apparels &amp; Accessories,Equity
532056,ADIEXRE,ADINATH EXIM RESOURCES LTD.,Active,XT,10.00,INE398H01015,Investment Companies,Equity
532057,ABHICAP,ABHINAV CAPITAL SERVICES LTD.,Active,XT,10.00,INE516F01016,Finance (including NBFCs),Equity
532067,KILPEST,KILPEST INDIA LTD.,Active,XD,10.00,INE994E01018,Agrochemicals,Equity
532070,SUPRBPA,SUPERB PAPERS LTD.,Active,XD,10.00,INE311N01016,Paper &amp; Paper Products,Equity
532072,INTERDIGI,INTERWORLD DIGITAL LTD.-$,Active,XT,1.00,INE177D01020,Movies &amp; Entertainment,Equity
532078,MONNETIN,MONNET INDUSTRIES LTD.,Active,XT,10.00,INE407E01029,Iron &amp; Steel/Interm.Products,Equity
532081,KSERASERA,KSS Limited-$,Active,T ,1.00,INE216D01026,Movies &amp; Entertainment,Equity
532083,SHKALYN,SHRI KALYAN HOLDINGS LTD.,Active,XT,10.00,INE079N01019,Misc.Commercial Services,Equity
532090,VANDANA,VANDANA KNITWEAR LTD.,Active,B ,1.00,INE219M01021,Textiles,Equity
532092,SAGARPROD,Sagar Productions Limited,Active,XD,1.00,INE807D01030,Finance (including NBFCs),Equity
532097,MUKANDENGG,MUKAND ENGINEERS LTD.,Active,B ,10.00,INE022B01014,Construction &amp; Engineering,Equity
532100,INDOCITY,INDO-CITY INFOTECH LTD.-$,Active,XD,10.00,INE456B01014,IT Software Products,Equity
532102,SBECSUG,SBEC SUGAR LTD.,Active,XT,10.00,INE948G01019,Sugar,Equity
532105,MEGFI,MEGA FIN (INDIA) LTD.,Active,P ,10.00,INE524D01015,Misc.Commercial Services,Equity
532106,REIAGROLTD,REI AGRO LTD.,Active,T ,1.00,INE385B01031,Packaged Foods,Equity
532113,BRIJLEAS,BRIJLAXMI LEASING &amp; FINANCE LTD.,Active,XD,1.00,INE957E01023,Finance (including NBFCs),Equity
532114,AREALTY,ALCHEMIST REALTY LTD.,Active,XD,2.00,INE646D01024,Realty,Equity
532121,DENABANK,DENA BANK,Active,A ,10.00,INE077A01010,Banks,Equity
532123,BSELINFRA,BSEL INFRASTRUCTURE REALTY LTD.,Active,B ,10.00,INE395A01016,Realty,Equity
532124,RELIABVEN,RELIABLE VENTURES INDIA LTD.,Active,XT,10.00,INE419H01019,Hotels,Equity
532127,MOBILTEL,MOBILE TELECOMMUNICATIONS LTD.,Active,XD,1.00,INE770B01026,Comm.Trading  &amp; Distribution,Equity
532129,HEXAWARE,HEXAWARE TECHNOLOGIES LTD.,Active,A ,2.00,INE093A01033,IT Consulting &amp; Software,Equity
532133,IFGLREFRAC,IFGL REFRACTORIES LTD.,Active,B ,10.00,INE023B01012,Other Industrial Goods,Equity
532134,BANKBARODA,BANK OF BARODA,Active,A ,2.00,INE028A01039,Banks,Equity
532139,GTEIT,G-TECH INFO-TRAINING LTD.,Active,XD,1.00,INE634D01038,BPO/KPO,Equity
532140,MOHITE,Mohite Industries Ltd,Active,XD,10.00,INE154B01015,Textiles,Equity
532141,ANDHRACEMT,ANDHRA CEMENTS LTD.,Active,B ,10.00,INE666E01012,Cement &amp; Cement Products,Equity
